MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,1753,0,3588,65535,65535,1729,146,0,0,4708,1986,54409,28723,30777
19660,30801,55295,31675,28835,65535,1776,0,2538,65535,65535,1753,148,0,0,3588,1515,54480,28730,30778
19660,30801,55295,31675,28835,65535,1798,0,1558,65535,65535,1776,150,0,0,2538,1072,54550,28737,30779
19660,30801,55295,31675,28835,65535,1820,0,648,65535,65535,1798,152,0,0,1558,658,54620,28744,30779
19660,30801,55295,31675,28835,65535,1841,0,0,65535,65535,1820,154,0,0,648,274,54690,28752,30780
19660,30801,55295,31675,28835,65535,1861,0,0,65535,65535,1841,156,0,0,0,0,54760,28759,30781
19660,30801,55295,31675,28835,65535,1881,0,0,65535,65535,1861,158,0,0,0,0,54831,28767,30781
19660,30801,55295,31675,28835,65535,1900,0,0,65535,65535,1881,159,0,0,0,0,54901,28775,30782
19660,30801,55295,31675,28835,65535,1917,0,0,65535,65535,1899,161,0,0,0,0,54971,28783,30783
19660,30801,55295,31675,28835,65535,1933,0,0,65535,65535,1916,162,0,0,0,0,55041,28791,30784
19660,30801,55295,31675,28835,65535,1949,0,0,65535,65535,1932,164,0,0,0,0,55111,28799,30784
19660,30801,55295,31675,28835,65535,1964,0,0,65535,65535,1948,165,0,0,0,0,55181,28808,30785
19660,30801,55295,31675,28835,65535,1979,0,0,65535,65535,1964,166,0,0,0,0,55251,28816,30786
19660,30801,55295,31675,28835,65535,1994,16000,0,65535,65535,1979,168,0,0,0,0,55320,28824,30786
19660,30801,55295,31675,28835,65535,2008,65535,0,65535,65535,1994,169,16000,57522,0,0,55390,28832,30787
19660,30801,55295,31675,28835,65535,2021,65535,50,65535,65535,2008,170,65535,65535,0,0,55457,28840,30788
19660,30801,55295,31675,28835,65535,2033,65535,180,65535,65535,2021,171,65535,65535,50,21,55446,28848,30789
19660,30801,55295,31675,28835,65535,2045,20096,400,65535,65535,2033,172,65535,65535,180,76,55224,28857,30789
19660,30801,55295,31675,28835,65535,2056,0,700,65535,65535,2045,173,20096,65535,400,169,55003,28865,30790
